Date,Open,High,Low,Close,Adj Close,Volume
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,43.68315505981445,66416800
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.28868103027344,69940800
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,44.90363693237305,79026400
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,44.84945297241211,63756400
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.26747131347656,75326000
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.00965118408203,72164400
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.080352783203125,50055600
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,44.98140335083008,60172400
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,45.1086311340332,62138000
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,44.86123275756836,65573600
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.20994186401367,81147200
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.10626220703125,82704800
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.14632034301758,63957600
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,45.47382736206055,74791600
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,45.90264129638672,66839600
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,45.75893783569336,76304000
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,44.99787521362305,96096000
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,44.74577713012695,84118000
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,44.835304260253906,157492000
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,47.47655487060547,271742800
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,48.86432647705078,249616000
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.005714416503906,133789600
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.260169982910156,101701600
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,48.798362731933594,102349600
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,48.83135223388672,90102000
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.21540832519531,93970400
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.06881332397461,98444800
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,49.38564682006836,103563600
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,49.59371566772461,82992000
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,49.709564208984375,115230400
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,50.43781280517578,114001600
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,51.44505310058594,141708000
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,50.94380569458008,121150800
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,50.84449768066406,104639200
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,50.84685134887695,76072400
2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,50.950889587402344,75532800
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,51.10929870605469,73905600
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,51.53017044067383,82100400
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,51.946311950683594,91107200
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,52.72183609008789,109019200
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,53.20655059814453,195175200
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,53.82130432128906,173360400
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,53.993896484375,109560400
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,53.641605377197266,133332000
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,52.75022506713867,137160000
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,52.324623107910156,150479200
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,51.62238693237305,158066000
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,52.927555084228516,142996000
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,52.270240783691406,197114800
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,53.532840728759766,166825600
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,52.925174713134766,127997200
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,51.51598358154297,148780400
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,51.60110092163086,126286800
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,51.631839752197266,108495200
2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,52.024330139160156,106435200
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,51.463966369628906,384986800
2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,52.204036712646484,110773600
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,52.5350456237793,98217600
2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,52.116546630859375,95938800
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.1876335144043,120724800
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,53.37442398071289,91717600
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,53.73381042480469,94403200
2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,54.21142578125,99152800
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,54.871097564697266,114619200
2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,53.906410217285156,128168000
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.031578063964844,134322000
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,52.908626556396484,118655600
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,53.641605377197266,107564000
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,51.15659713745117,167962400
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,50.70499801635742,212497600
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,52.51613235473633,161351600
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,51.393043518066406,123164000
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,52.52559280395508,116736000
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,52.298606872558594,91541600
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.07622528076172,130325200
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,51.85409164428711,132314800
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,52.170921325683594,115168400
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,52.6627311706543,155071200
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,50.85630798339844,163702000
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,51.96994400024414,119423200
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,51.14241027832031,189033600
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.182456970214844,183742000
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,50.43307113647461,146640000
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,51.74769592285156,153435600
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,52.54213333129883,233292800
2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,49.057003021240234,365314800
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,47.66435241699219,264654800
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.179786682128906,127531600
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,49.64099884033203,133697600
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,49.467796325683594,101450400
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,48.51398849487305,137463200
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.07013702392578,204542000
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,45.60983657836914,187531600
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.321468353271484,243204000
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,45.415283203125,185915200
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,45.91828536987305,147713200
2018-11-19,47.5,47.67499923706055,46.247501373291016,46.46500015258789,44.098445892333984,167701200
2018-11-20,44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,41.99151611328125,271300800
2018-11-21,44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,41.944053649902344,124496800
2018-11-23,43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,40.87872314453125,94496000
2018-11-26,43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,41.431556701660156,179994000
2018-11-27,42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,41.34140396118164,165549600
2018-11-28,44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,42.931087493896484,184250000
2018-11-29,45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,42.601287841796875,167080000
2018-11-30,45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,42.37114715576172,158126000
2018-12-03,46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,43.851688385009766,163210000
2018-12-04,45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,41.922706604003906,165377200
2018-12-06,42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,41.45528793334961,172393600
2018-12-07,43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,39.97711944580078,169126400
2018-12-10,41.25,42.522499084472656,40.83250045776367,42.400001525878906,40.24047088623047,248104000
2018-12-11,42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.01033401489258,189126800
2018-12-12,42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,40.121856689453125,142510800
2018-12-13,42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,40.56078338623047,127594400
2018-12-14,42.25,42.27000045776367,41.31999969482422,41.369998931884766,39.262939453125,162814800
2018-12-17,41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,38.89754867553711,177151600
2018-12-18,41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,39.40292739868164,135366000
2018-12-19,41.5,41.86249923706055,39.772499084472656,40.22249984741211,38.17390060424805,196189200
2018-12-20,40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,37.2105712890625,259092000
2018-12-21,39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,35.76325225830078,382978400
2018-12-24,37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,34.837921142578125,148676800
2018-12-26,37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,37.291263580322266,234330000
2018-12-27,38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.04924011230469,212468400
2018-12-28,39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.06821823120117,169165600
2018-12-31,39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,37.426490783691406,140014000
2019-01-02,38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,37.46920394897461,148158800
2019-01-03,35.994998931884766,36.43000030517578,35.5,35.54750061035156,33.73698806762695,365248800
2019-01-04,36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,35.17721176147461,234428400
2019-01-07,37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.09891128540039,219111200
2019-01-08,37.38999938964844,37.95500183105469,37.130001068115234,37.6875,35.76799774169922,164101200
2019-01-09,37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,36.375404357910156,180396400
2019-01-10,38.125,38.49250030517578,37.71500015258789,38.45000076293945,36.49166488647461,143122800
2019-01-11,38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,36.13338851928711,108092800
2019-01-14,37.712501525878906,37.817501068115234,37.30500030517578,37.5,35.590057373046875,129756800
2019-01-15,37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,36.31846237182617,114843600
2019-01-16,38.27000045776367,38.970001220703125,38.25,38.73500061035156,36.762142181396484,122278800
2019-01-17,38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,36.98043441772461,119284800
2019-01-18,39.375,39.470001220703125,38.994998931884766,39.20500183105469,37.20820999145508,135004000
2019-01-22,39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,36.37303924560547,121576000
2019-01-23,38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,36.520137786865234,92522400
2019-01-24,38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,36.23065948486328,101766000
2019-01-25,38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,37.431243896484375,134142000
2019-01-28,38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.08482360839844,104768400
2019-01-29,39.0625,39.532501220703125,38.52750015258789,38.66999816894531,36.70045852661133,166348800
2019-01-30,40.8125,41.537498474121094,40.057498931884766,41.3125,39.20836639404297,244439200
2019-01-31,41.52750015258789,42.25,41.13999938964844,41.61000061035156,39.49071502685547,162958400
2019-02-01,41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,39.50970458984375,130672400
2019-02-04,41.852500915527344,42.915000915527344,41.81999969482422,42.8125,40.63197326660156,125982000
2019-02-05,43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,41.32716751098633,144406400
2019-02-06,43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,41.34140396118164,112958400
2019-02-07,43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,40.55842590332031,126966800
2019-02-08,42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,40.60609436035156,95280000
2019-02-11,42.76250076293945,42.8025016784668,42.3125,42.35749816894531,40.37255859375,83973600
2019-02-12,42.525001525878906,42.75,42.42499923706055,42.72249984741211,40.720462799072266,89134000
2019-02-13,42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,40.55126953125,89960800
2019-02-14,42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,40.69900131225586,87342800
2019-02-15,42.8125,42.92499923706055,42.4375,42.60499954223633,40.60846710205078,98507200
2019-02-19,42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,40.729984283447266,75891200
2019-02-20,42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,40.99210739135742,104457600
2019-02-21,42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,40.76095962524414,68998800
2019-02-22,42.89500045776367,43.25,42.845001220703125,43.24250030517578,41.21609878540039,75652800
2019-02-25,43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,41.516326904296875,87493600
2019-02-26,43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,41.540157318115234,68280800
2019-02-27,43.3025016784668,43.75,43.182498931884766,43.717498779296875,41.6688232421875,111341600
2019-02-28,43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,41.258968353271484,112861600
2019-03-01,43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,41.692657470703125,103544800
2019-03-04,43.92250061035156,44.4375,43.49250030517578,43.962501525878906,41.902347564697266,109744800
2019-03-05,43.98500061035156,44.0,43.6349983215332,43.88249969482422,41.82609939575195,78949600
2019-03-06,43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,41.58541488647461,83241600
2019-03-07,43.467498779296875,43.61000061035156,43.005001068115234,43.125,41.10409164428711,99185600
2019-03-08,42.58000183105469,43.26750183105469,42.375,43.227500915527344,41.2017936706543,95997600
2019-03-11,43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,42.629112243652344,128044000
2019-03-12,45.0,45.66749954223633,44.842498779296875,45.227500915527344,43.108070373535156,129870400
2019-03-13,45.5625,45.82500076293945,45.22999954223633,45.4275016784668,43.298702239990234,124130000
2019-03-14,45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,43.78002166748047,94318000
2019-03-15,46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,44.34952926635742,156171600
2019-03-18,46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,44.80228042602539,104879200
2019-03-19,47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,44.44722366333008,126585600
2019-03-20,46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,44.835636138916016,124140800
2019-03-21,47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,46.4869384765625,204136800
2019-03-22,48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,45.524269104003906,169630800
2019-03-25,47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,44.97384262084961,175381200
2019-03-26,47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,44.509185791015625,199202000
2019-03-27,47.1875,47.439998626708984,46.63750076293945,47.11750030517578,44.909507751464844,119393600
2019-03-28,47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,44.96906661987305,83121600
2019-03-29,47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,45.262149810791016,94256000
2019-04-01,47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,45.56954574584961,111448000
2019-04-02,47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,46.23197555541992,91062800
2019-04-03,48.3125,49.125,48.287498474121094,48.837501525878906,46.54890060424805,93087200
2019-04-04,48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,46.629905700683594,76457200
2019-04-05,49.11249923706055,49.275001525878906,48.98249816894531,49.25,46.942073822021484,74106400
2019-04-08,49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,47.680755615234375,103526800
2019-04-09,50.08000183105469,50.712501525878906,49.807498931884766,49.875,47.537776947021484,143072800
2019-04-10,49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,47.804649353027344,86781200
2019-04-11,50.212501525878906,50.25,49.61000061035156,49.73749923706055,47.40671920776367,83603200
2019-04-12,49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,47.38764953613281,111042800
2019-04-15,49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,47.47343826293945,70146400
2019-04-16,49.8650016784668,50.342498779296875,49.63999938964844,49.8125,47.478214263916016,102785600
2019-04-17,49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,48.402748107910156,115627200
2019-04-18,50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,48.57668685913086,96783200
2019-04-22,50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,48.736351013183594,77758000
2019-04-23,51.10749816894531,51.9375,50.974998474121094,51.869998931884766,49.43928909301758,93292000
2019-04-24,51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,49.3630485534668,70162400
2019-04-25,51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,48.91505432128906,74172800
2019-04-26,51.224998474121094,51.25,50.529998779296875,51.07500076293945,48.68153762817383,74596400
2019-04-29,51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,48.75541305541992,88818800
2019-04-30,50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,47.81657409667969,186139600
2019-05-01,52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,50.163673400878906,259309200
2019-05-02,52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,49.837223052978516,127985200
2019-05-03,52.72249984741211,52.959999084472656,52.557498931884766,52.9375,50.45675277709961,83569600
2019-05-06,51.0724983215332,52.209999084472656,50.875,52.119998931884766,49.67757034301758,129772400
2019-05-07,51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,48.338417053222656,155054800
2019-05-08,50.474998474121094,51.334999084472656,50.4375,50.724998474121094,48.34794616699219,105358000
2019-05-09,50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,47.8284912109375,139634400
2019-05-10,49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,47.165889739990234,164834800
2019-05-13,46.9275016784668,47.369998931884766,45.712501525878906,46.43000030517578,44.42463302612305,229722400
2019-05-14,46.602500915527344,47.42499923706055,46.352500915527344,47.165000915527344,45.12788772583008,146118800
2019-05-15,46.567501068115234,47.9375,46.505001068115234,47.72999954223633,45.66848373413086,106178800
2019-05-16,47.477500915527344,48.11750030517578,47.209999084472656,47.52000045776367,45.467559814453125,132125600
2019-05-17,46.73249816894531,47.724998474121094,46.689998626708984,47.25,45.209224700927734,131516400
2019-05-20,45.880001068115234,46.087501525878906,45.06999969482422,45.772499084472656,43.79553985595703,154449200
2019-05-21,46.30500030517578,47.0,46.17499923706055,46.650001525878906,44.63513946533203,113459200
2019-05-22,46.165000915527344,46.4275016784668,45.63750076293945,45.69499969482422,43.72138214111328,118994400
2019-05-23,44.95000076293945,45.1349983215332,44.45249938964844,44.915000915527344,42.97507858276367,146118800
2019-05-24,45.04999923706055,45.53499984741211,44.654998779296875,44.74250030517578,42.81001663208008,94858800
2019-05-28,44.72999954223633,45.147499084472656,44.477500915527344,44.557498931884766,42.63301086425781,111792800
2019-05-29,44.10499954223633,44.837501525878906,44.0,44.345001220703125,42.42967987060547,113924800
2019-05-30,44.48749923706055,44.807498931884766,44.16749954223633,44.57500076293945,42.649757385253906,84873600
2019-05-31,44.057498931884766,44.497501373291016,43.747501373291016,43.76750183105469,41.87714767456055,108174400
2019-06-03,43.900001525878906,44.47999954223633,42.567501068115234,43.32500076293945,41.45375442504883,161584400
2019-06-04,43.86000061035156,44.95750045776367,43.630001068115234,44.90999984741211,42.97028732299805,123872000
2019-06-05,46.06999969482422,46.247501373291016,45.28499984741211,45.6349983215332,43.663970947265625,119093600
2019-06-06,45.77000045776367,46.36750030517578,45.537498474121094,46.30500030517578,44.30504608154297,90105200
2019-06-07,46.627498626708984,47.97999954223633,46.442501068115234,47.537498474121094,45.48430252075195,122737600
2019-06-10,47.95249938964844,48.842498779296875,47.904998779296875,48.14500045776367,46.06556701660156,104883600
2019-06-11,48.71500015258789,49.0,48.400001525878906,48.70249938964844,46.59898376464844,107731600
2019-06-12,48.48749923706055,48.99250030517578,48.34749984741211,48.54750061035156,46.450679779052734,73012800
2019-06-13,48.67499923706055,49.1974983215332,48.400001525878906,48.537498474121094,46.44111633300781,86698400
2019-06-14,47.88750076293945,48.397499084472656,47.57500076293945,48.185001373291016,46.10383987426758,75046000
2019-06-17,48.224998474121094,48.7400016784668,48.04249954223633,48.47249984741211,46.378910064697266,58676400
2019-06-18,49.01250076293945,50.0724983215332,48.8025016784668,49.61249923706055,47.46967315673828,106204000
2019-06-19,49.91999816894531,49.970001220703125,49.32749938964844,49.467498779296875,47.330936431884766,84496800
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,49.8650016784668,47.711280822753906,86056000
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,49.69499969482422,47.54861068725586,191202400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,49.64500045776367,47.50077819824219,72881600
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,48.89250183105469,46.78078079223633,84281200
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,49.95000076293945,47.79261016845703,104270000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,49.935001373291016,47.77825164794922,83598800
2019-06-28,49.66999816894531,49.875,49.26250076293945,49.47999954223633,47.3429069519043,124442400
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,50.38750076293945,48.21120834350586,109012000
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,50.682498931884766,48.493465423583984,67740800
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,51.102500915527344,48.895320892333984,45448000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,51.057498931884766,48.85226821899414,69062000
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,50.005001068115234,47.8452262878418,101354400
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,50.310001373291016,48.137062072753906,82312000
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,50.807498931884766,48.613059997558594,71588400
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,50.4375,48.25905227661133,80767200
2019-07-12,50.61249923706055,51.0,50.54999923706055,50.82500076293945,48.62981033325195,70380800
2019-07-15,51.022499084472656,51.467498779296875,51.0,51.3025016784668,49.08668899536133,67789600
2019-07-16,51.147499084472656,51.52750015258789,50.875,51.125,48.916847229003906,67467200
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,50.837501525878906,48.641780853271484,56430000
2019-07-18,51.0,51.470001220703125,50.92499923706055,51.415000915527344,49.19432830810547,74162400
2019-07-19,51.4474983215332,51.625,50.59000015258789,50.647499084472656,48.45998001098633,83717200
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,51.80500030517578,49.56748962402344,89111600
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,52.209999084472656,49.95498275756836,73420800
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,52.16749954223633,49.91432571411133,59966400
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,51.755001068115234,49.519649505615234,55638400
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,49.691871643066406,70475600
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.15591812133789,86693600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,52.19499969482422,49.94064712524414,135742800
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,53.2599983215332,50.95964050292969,277125600
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,52.10749816894531,49.85691833496094,216071600
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,48.80203628540039,163448400
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,48.334999084472656,46.24736022949219,209572000
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.122840881347656,143299200
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,47.61081314086914,133457600
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,48.66090393066406,108038000
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,50.247501373291016,48.259925842285156,98478800
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,50.119998931884766,48.13746643066406,89927600
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,52.24250030517578,50.17601013183594,188874000
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,50.6875,48.682518005371094,146189600
